,id,imdbid,rating,title,year
6519,5490,1767354,3,Odd Thomas,2013
6520,4768,2404738,3,Witching and Bitching,2013
6521,5903,1838520,3,"Truth About Emanuel, The",2013
6522,7716,1931602,3,Very Good Girls,2013
6523,5156,2224073,3,Best Friends Forever,2013
6524,4054,0453562,2,42,2013
6525,4788,2018086,3,Camille Claudel 1915,2013
6526,5518,1785612,3,"Punk Singer, The",2013
6527,4803,2881698,0,Skinwalker Ranch,2013
6528,5176,1674047,3,Birdemic 2: The Resurrection,2013
6529,5526,2479800,3,Palo Alto,2013
6530,5180,2345567,3,Haunter,2013
6531,4816,1509788,3,Ass Backwards,2013
6532,4450,1272878,1,2 Guns,2013
6533,5193,1858481,3,Last Passenger,2013
6534,4460,1535108,3,Elysium,2013
6535,6686,2866360,3,Coherence,2013
6536,4836,2752200,3,Jeune &amp; jolie,2013
6537,4840,2296697,3,Concussion,2013
6538,4473,2188560,2,Nazotoki wa Dinner no Ato de (The After-Dinner Mysteries),2013
6539,4477,2294189,3,"Fall, The",2013
6540,7783,1647413,3,Vino Veritas,2013
6541,4115,1935179,1,Mud,2013
6542,4858,2294629,3,Frozen,2013
6543,5987,1714206,2,"Spectacular Now, The",2013
6544,4492,2279864,2,Clear History,2013
6545,4132,2034139,3,"Last Exorcism Part II, The",2013
6546,4507,1723121,3,We&#39;re the Millers,2013
6547,4138,1343092,3,"Great Gatsby, The",2013
6548,4879,2226417,2,Insidious: Chapter 2,2013
6549,5604,2991296,0,Beneath,2013
6550,7452,2407574,3,My mad fat diary,2013
6551,4888,2431286,3,Philomena,2013
6552,6734,2042583,0,La jaula de oro,2013
6553,5613,2495118,3,Yip Man: Jung gik yat jin,2013
6554,4155,2187115,3,Pozitia copilului,2013
6555,6377,1181840,3,Jack and the Cuckoo-Clock Heart,2013
6556,6750,1966566,1,Stalingrad,2013
6557,4168,1291580,1,Behind the Candelabra,2013
6558,4540,2664258,1,UMMAH - Unter Freunden,2013
6559,4545,1433811,2,Disconnect,2013
6560,5637,2235902,3,Geography Club,2013
6561,4180,0848537,3,Epic,2013
6562,5283,2896036,0,Vivir es facil con los ojos cerrados,2013
6563,4922,0993846,3,"Wolf of Wall Street, The",2013
6564,4553,2054790,1,Michael Kohlhaas,2013
6565,5641,2531258,0,Once Upon a Time in Vietnam,2013
6566,4188,1670345,1,Now You See Me,2013
6567,4192,1905041,3,Fast and Furious 6,2013
6568,7137,2379082,2,Monster Pies,2013
6569,4196,2404463,3,"Heat, The",2013
6570,7141,2831440,0,Ronny,2013
6571,5311,2328549,3,Dark Touch,2013
6572,5672,2395421,1,Svecenikova djeca,2013
6573,4212,2628260,3,Lost In Living,2013
6574,5676,2440362,3,Sadako 3D 2,2013
6575,4965,2140373,3,Saving Mr. Banks,2013
6576,4226,1659338,1,"Numbers Station, The",2013
6577,5335,2718492,3,Ida,2013
6578,6458,2508258,3,First Period,2013
6579,4609,2005374,3,"Frozen Ground, The",2013
6580,3883,2580928,1,Mt. Zion,2013
6581,4261,2255372,3,"Sisters Plotz, The",2013
6582,5000,1714915,3,Only Lovers Left Alive,2013
6583,3900,2303110,2,Jurassic Attack,2013
6584,7204,3306776,3,Bayonetta: Bloody Fate,2013
6585,4278,2542420,3,White Bear,2013
6586,3913,2053463,3,Side Effects,2013
6587,4641,1392214,3,Prisoners,2013
6588,6501,3328716,1,Paper Planes,2014
6589,6864,2274604,3,Eat with Me,2014
6590,5791,3983072,3,Ein Geschenk der Gotter,2014
6591,6509,3483194,3,Tu Dors Nicole,2014
6592,5388,1702014,3,Hoje Eu Quero Voltar Sozinho,2014
6593,6513,2088003,0,Big Game,2014
6594,6885,3572132,3,Ju-on: Owari no hajimari,2014
6595,5396,2382396,2,Joe,2014
6596,5756,3169706,3,Pride,2014
6597,5807,2140619,3,Two Night Stand,2014
6598,5811,2870708,3,Wish I Was Here,2014
6599,5764,2172584,3,Maps to the Stars,2014
6600,5408,2536428,3,La cr&egrave;me de la cr&egrave;me,2014
6601,6534,3148348,3,Let Us Prey,2014
6602,6178,2920808,1,God&#39;s Pocket,2014
6603,6906,3230162,3,Still the Water,2014
6604,5416,2388715,3,Oculus,2014
6605,6182,1865505,3,Song of the Sea,2014
6606,5832,2652092,3,"Good Lie, The",2014
6607,6551,3598222,3,Mercenaries,2014
6608,5836,3042408,2,Who Am I - Kein System ist sicher,2014
6609,6195,2639344,2,Love Is Strange,2014
6610,7275,3365778,3,Respire,2014
6611,7280,1780798,3,Clown,2014
6612,6208,3800012,0,Near Death Experience,2014
6613,5104,1408253,0,Ride Along,2014
6614,5456,2582846,3,"Fault in Our Stars, The",2014
6615,6225,2788716,3,Welcome to Me,2014
6616,5874,2720680,1,"Salvation, The",2014
6617,6958,3263732,3,Primero De Enero,2014
6618,5468,3257692,3,Starving in Suburbia,2014
6619,6256,3011894,3,Relatos salvajes,2014
6620,5902,0816692,3,Interstellar,2014
6621,6264,3007302,3,Boy Meets Girl,2014
6622,8099,2382422,3,Jacky in the kingdom of women,2014
6623,6268,2955316,1,Ocho apellidos vascos,2014
6624,5911,2562232,3,Birdman,2014
6625,6994,2494384,3,Aloft,2014
6626,5159,2614684,0,&#39;71,2014
6627,5927,2452254,3,Clouds of Sils Maria,2014
6628,5517,2557490,2,A Million Ways to Die in the West,2014
6629,5175,3118958,3,Lizzie Borden Took An Ax,2014
6630,5936,3630276,3,Turist,2014
6631,5940,2764784,3,Phoenix,2014
6632,5529,1631867,1,Edge of Tomorrow,2014
6633,6305,0903657,2,Love &amp; Mercy,2014
6634,8162,2561546,3,"Town That Dreaded Sundown, The",2014
6635,5192,2172934,3,3 Days to Kill,2014
6636,5196,1921064,3,Pompeii,2014
6637,5956,3921852,3,Barbie and the Secret Door,2014
6638,5965,1883180,1,En duva satt p&aring; en gren och funderade p&aring; tillvaron,2014
6639,5970,2980516,3,"Theory of Everything, The",2014
6640,6331,2515030,2,Escobar: Paradise Lost,2014
6641,5566,2545186,2,A coup sur,2014
6642,5217,2024469,3,Non-Stop,2014
6643,5978,2802154,3,Leviathan,2014
6644,5221,0864835,1,Mr. Peabody and Sherman,2014
6645,5982,2398231,1,"Homesman, The",2014
6646,6344,1958043,0,"Houses October Built, The",2014
6647,7064,3748076,1,"Damned Thing, The",2014
6648,5229,2278388,1,"Grand Budapest Hotel, The",2014
6649,6348,3263614,3,"Kumiko, the Treasure Hunter",2014
6650,7429,4211680,0,I Call It Love,2014
6651,5994,2310332,1,"Hobbit: The Battle of the Five Armies, The",2014
6652,5590,2910274,3,Obvious Child,2014
6653,5599,3175038,2,Ek Villain,2014
6654,6368,2339741,3,"Woman in Black 2: Angel of Death, The",2014
6655,6010,2170593,3,St. Vincent,2014
6656,7459,3457734,1,Fort Tilden,2014
6657,8316,0829150,0,Dracula Untold,2014
6658,5616,1980929,3,Begin Again,2014
6659,5620,2234003,2,Calvary,2014
6660,6026,2784678,3,Top Five,2014
6661,5624,2103281,1,Dawn of the Planet of the Apes,2014
6662,7849,2497980,3,"Lookalike, The",2014
6663,8328,2096672,3,Dumb and Dumber 2,2014
6664,6034,2398249,3,They Came Together,2014
6665,5282,2771372,3,Veronica Mars,2014
6666,8340,1826590,2,About Last Night,2014
6667,6765,2494280,1,Stretch,2014
6668,5649,1742044,2,Jersey Boys,2014
6669,6773,3696086,2,Golden Era,2014
6670,7880,2428170,0,Creep,2014
6671,6423,2261331,0,Black Sea,2014
6672,5661,1267297,2,Hercules,2014
6673,5671,2015381,3,Guardians of the Galaxy,2014
6674,7898,2758904,2,Search Party,2014
6675,5679,2106361,3,Into the Storm,2014
6676,5692,2980648,3,"Hundred-Foot Journey, The",2014
6677,6813,3529612,3,River of Fundament,2014
6678,5696,0787474,2,"Boxtrolls, The",2014
6679,5700,0435651,3,"Giver, The",2014
6680,5346,0458413,3,A Long Way Down,2014
6681,6831,2645188,3,"Quiet Hour, The",2014
6682,6118,2179136,1,American Sniper,2014
6683,7575,2316801,3,La belle et la bete,2014
6684,7203,3546114,3,Anatomy of a Love Seen,2014
6685,5720,1605717,1,Frank,2014
6686,7208,3139072,2,Son of Batman,2014
6687,5724,2756032,3,"One I Love, The",2014
6688,5782,0455944,1,"Equalizer, The",2014
6689,6860,1706598,3,Every Secret Thing,2014
6690,6139,3479316,3,Parallels,2014
6691,6504,3713166,3,Unfriended,2014
6692,7594,2872724,3,Out of the Dark,2014
6693,6143,3089326,3,Magical Girl,2014
6694,5790,3013588,3,Avis de mistral,2014
6695,5387,1647668,1,Million Dollar Arm,2014
6696,5755,1790864,1,"Maze Runner, The",2014
6697,5810,3529198,3,My Little Pony: Equestria Girls - Rainbow Rocks,2014
6698,5818,2582802,1,Whiplash,2014
6699,5826,3097204,1,"Inbetweeners 2, The",2014
6700,6545,2752688,1,Rosewater,2014
6701,6185,1726592,3,Before I Go to Sleep,2014
6702,5831,2034031,3,Laggies,2014
6703,5423,2203939,3,"Other Woman, The",2014
6704,5835,3138192,3,Mostly Ghostly: Have You Met My Ghoulfriend?,2014
6705,5839,1698641,3,"Alexander and the Terrible, Horrible, No Good Very Bad Day",2014
6706,6198,3655522,3,Girlhood,2014
6707,5848,3971202,0,Le Paradis,2014
6708,6207,1978532,2,Someone Marry Barry,2014
6709,5447,1430612,3,Brick Mansions,2014
6710,6220,2396721,3,"Scribbler, The",2014
6711,6957,3726220,0,Der kleine Drache Kokosnuss,2014
6712,6600,3128900,3,Miss Meadows,2014
6713,7692,2027231,3,Perfect Sisters,2014
6714,5132,1490017,3,"Lego Movie, The",2014
6715,5897,2911666,1,John Wick,2014
6716,5488,2199543,1,Praia do Futuro,2014
6717,6263,3565264,2,Thegidi,2014
6718,5906,2245084,3,Big Hero 6,2014
6719,6989,3021360,3,Faults,2014
6720,5918,2235108,3,Dear White People,2014
6721,5508,1065073,3,Boyhood,2014
6722,5922,1791528,1,Inherent Vice,2014
6723,8122,3595966,3,Conducta,2014
6724,7730,3104930,3,Da Sweet Blood of Jesus,2014
6725,5516,2461126,3,"Something, Anything",2014
6726,5931,1951265,3,"Hunger Games: Mockingjay - Part 1, The",2014
6727,5935,4044364,1,Citizenfour,2014
6728,6304,3398268,3,Omoide no Mani (When Marnie Was There),2014
6729,5947,2870756,3,Magic in the Moonlight,2014
6730,7764,3666210,1,H.,2014
6731,5959,1020072,3,Selma,2014
6732,5207,1376213,1,"Adventurer: The Curse of the Midas Box, The",2014
6733,5559,2345737,0,"Rover, The",2014
6734,7777,1921149,1,Trash,2014
6735,7408,3566726,3,Jane the Virgin,2014
6736,5977,1371150,2,This Is Where I Leave You,2014
6737,8236,2692250,1,Night at the Museum: Secret of the Tomb,2014
6738,5220,1837709,3,Winter&#39;s Tale,2014
6739,5981,1204977,3,Ouija,2014
6740,7428,3060952,3,Justice League: WAR,2014
6741,5993,4150316,0,Frozen in Time,2014
6742,5236,1800246,3,That Awkward Moment,2014
6743,5997,1109624,3,Paddington,2014
6744,5594,3421270,3,Asian School Girls,2014
6745,6001,2788710,1,"Interview, The",2014
6746,5598,2109248,3,Transformers: Age of Extinction,2014
6747,6724,3104818,3,"Like Sunday, Like Rain",2014
6748,6009,2473794,1,Mr. Turner,2014
6749,6013,1809398,0,Unbroken,2014
6750,5256,1253863,1,300: Rise of an Empire,2014
6751,6740,2870808,3,Life Partners,2014
6752,5619,3777462,3,Wir sind die Neuen,2014
6753,6025,2238050,3,White Bird in a Blizzard,2014
6754,8327,2978462,3,Dolphin Tale 2,2014
6755,8331,2170439,1,Horrible Bosses 2,2014
6756,6037,1198156,3,You&#39;re Not You,2014
6757,5280,3322420,3,Queen,2014
6758,5643,2761578,3,Wicked Blood,2014
6759,6784,1661820,3,Cut Bank,2014
6760,5664,1086772,3,Blended,2014
6761,5674,2980706,1,Planes: Fire &amp; Rescue,2014
6762,6440,3120408,3,Tinker Bell and the Legend of the NeverBeast,2014
6763,5678,3110960,1,Jimmy&#39;s Hall,2014
6764,7537,2929690,3,Margarita with a Straw,2014
6765,5687,1291150,3,Teenage Mutant Ninja Turtles,2014
6766,5337,2528814,3,God&#39;s Not Dead,2014
6767,5345,1621046,3,Cesar Chavez,2014
6768,6109,3720788,3,"Disappearance of Eleanor Rigby: Her, The",2014
6769,7937,3438514,1,Sora no Otoshimono Final: Eternal My Master,2014
6770,5349,3097084,3,Camp Takota,2014
6771,6476,1605798,3,Effie Gray,2014
6772,5353,2287861,3,Lies I Told My Little Sister,2014
6773,6117,2937898,3,A Most Violent Year,2014
6774,5719,2835536,3,"Quiet Roar, The",2014
6775,6845,3812402,3,How to Steal a Dog / Gae-leul hoom-chi-neun wan-byeok-han bang-beob,2014
6776,6488,2490326,1,Cooties,2014
6777,7578,3904770,3,Ventos de Agosto,2014
6778,5734,1600196,1,"Drop, The",2014
6779,6147,3184934,2,Une nouvelle amie,2014
6780,5801,2267998,3,Gone Girl,2014
6781,6159,1126590,3,Big Eyes,2014
6782,6524,2106529,3,Lust for Love,2014
6783,6528,2535470,3,Wyrmwood: Road of the Dead,2014
6784,5813,2011159,3,No Good Deed,2014
6785,6172,2397535,3,Predestination,2014
6786,5766,2717860,1,"Riot Club, The",2014
6787,5817,3125324,3,Beyond the Lights,2014
6788,6180,3570168,3,Dyke Hard,2014
6789,5418,3152098,3,Mega Shark vs. Mecha Shark,2014
6790,6188,1638002,3,"Love, Rosie",2014
6791,5838,1872194,2,"Judge, The",2014
6792,5847,3720802,0,Mange tes morts,2014
6793,5442,2223990,2,Draft Day,2014
6794,5450,3638604,1,Hard Corner: Le Film,2014
6795,6219,2844798,3,Feher isten,2014
6796,6583,3145220,3,Hits,2014
6797,5458,3457342,0,Nosferatu In Love,2014
6798,5466,0831387,2,Godzilla,2014
6799,6607,2965412,1,Comet,2014
6800,5892,1971325,1,Automata,2014
6801,5135,1686821,3,Vampire Academy,2014
6802,5487,2004420,3,Neighbors,2014
6803,6258,3499048,2,Gueros,2014
6804,5900,2675914,1,Kraftidioten,2014
6805,5495,1976000,3,"Two Faces of January, The",2014
6806,7713,3390572,2,Haider,2014
6807,5149,2832470,3,Dead Snow 2,2014
6808,6266,2908856,3,My Old Lady,2014
6809,5499,1877832,1,X-Men: Days of Future Past,2014
6810,5157,3186838,3,Fields of the Dead,2014
6811,6996,0443465,3,Before We Go,2014
6812,5515,2095649,3,Grace of Monaco,2014
6813,5942,1100089,1,Foxcatcher,2014
6814,6307,3804984,1,Mike and I,2014
6815,5950,1911658,0,Penguins of Madagascar,2014
6816,5540,2212008,1,"Bag Man, The",2014
6817,6673,1791682,3,While We&#39;re Young,2014
6818,5194,3504064,3,Barbie: The Pearl Princess,2014
6819,5553,2412568,2,Ragamuffin,2014
6820,7776,3062074,3,Sharknado 2: The Second One,2014
6821,5219,2473682,2,Paranormal Activity: The Marked Ones,2014
6822,7066,2199436,1,Sadilishteto,2014
6823,7431,2818178,1,Nar dyrene drommer,2014
6824,6000,2180411,3,Into the Woods,2014
6825,5597,3416742,1,What We Do in the Shadows,2014
6826,6731,3717068,1,Court,2014
6827,6370,3253930,2,La isla minima,2014
6828,5618,1646971,1,How to Train Your Dragon 2,2014
6829,6743,3003800,2,Amour fou,2014
6830,5263,3074694,3,Flowers in the Attic,2014
6831,6747,3569356,3,Not Cool,2014
6832,6032,3077108,3,Appropriate Behavior,2014
6833,8330,1929263,2,Heaven Is For Real,2014
6834,6036,2326554,3,A Girl Walks Home Alone at Night,2014
6835,6400,2123146,3,Angry Video Game Nerd: The Movie,2014
6836,6040,4056574,3,Agatha Raisin: The Quiche of Death,2014
6837,6045,2884206,3,I Origins,2014
6838,5642,2975578,3,"Purge: Anarchy, The",2014
6839,7499,3749900,3,Gotham,2014
6840,6050,3576084,3,Zero Motivation,2014
6841,6413,1767372,3,She&#39;s Funny That Way,2014
6842,6054,2808680,2,Ei Kiitos,2014
6843,6421,2626350,2,Step Up All In,2014
6844,6425,3149038,1,A Brilliant Young Mind,2014
6845,7516,2567038,3,"Frame, The",2014
6846,6066,3316960,3,Still Alice,2014
6847,5663,2294449,2,22 Jump St,2014
6848,5308,1840309,3,Divergent,2014
6849,5668,3307774,2,Alpha House,2014
6850,6091,2784512,3,Zombeavers,2014
6851,6459,3086442,0,"Ich seh, Ich seh",2014
6852,5340,2357291,3,Rio 2,2014
6853,5702,1924435,0,Let&#39;s Be Cops,2014
6854,6108,2802144,3,Kingsman: The Secret Service,2014
6855,5348,1959490,3,Noah,2014
6856,5722,1355630,3,If I Stay,2014
6857,6491,2340650,3,East Side Sushi,2014
6858,5726,3992752,3,Women Aren&#39;t Funny,2014
6859,5730,3504048,3,Housebound,2014
6860,5780,3729920,3,"Disappearance of Eleanor Rigby: Them, The",2014
6861,6499,3294200,3,"Falling, The",2014
6862,5737,3014666,3,Moms&#39; Night Out,2014
6863,7226,4800178,3,Verden venter,2014
6864,7974,1609479,1,Better Living Through Chemistry,2014
6865,5745,2800038,3,Atlas Shrugged: Who Is John Galt?,2014
6866,5749,2231489,2,Saint Seiya: Legend of Sanctuary,2014
6867,6518,3235888,3,It Follows,2014
6868,6158,2093990,1,El Ni&ntilde;o,2014
6869,5753,2141751,3,God Help the Girl,2014
6870,5804,3322940,3,Annabelle,2014
6871,5397,1441395,0,Under the Skin,2014
6872,6527,3387648,3,"Taking of Deborah Logan, The",2014
6873,5405,2209764,1,Transcendence,2014
6874,5765,2618500,3,Lugen,2014
6875,5409,2355495,3,Barefoot,2014
6876,7254,2693664,1,Young Ones,2014
6877,6179,3368814,3,My Father Must Die,2014
6878,7633,1555440,3,Girltrash: All Night Long,2014
6879,5421,2707858,2,Yves Saint Laurent,2014
6880,5068,1043726,2,"Legend of Hercules, The",2014
6881,6552,2251281,1,Dark Was the Night,2014
6882,6191,1121096,3,Seventh Son,2014
6883,5837,1679276,1,"Rico, Oskar und die Tieferschatten",2014
6884,5429,1872181,1,Amazing Spider-Man 2,2014
6885,6196,0900387,3,Suite francaise,2014
6886,5850,2262227,3,"Book of Life, The",2014
6887,5090,1205537,1,Jack Ryan: Shadow Recruit,2014
6888,5449,2404181,3,Belle,2014
6889,5862,2713180,1,Fury,2014
6890,5453,2483260,3,"Pirate Fairy, The",2014
6891,5870,2955096,3,Happy Christmas,2014
6892,6951,2936470,3,Electricity,2014
6893,6230,2390237,1,Cuban Fury,2014
6894,5465,2463288,3,Walk of Shame,2014
6895,7314,3386954,1,"Gabby Douglas Story, The",2014
6896,5887,2872718,3,Nightcrawler,2014
6897,6247,3284618,3,Pane e burlesque,2014
6898,5482,2281587,1,Muppets Most Wanted,2014
6899,6252,2474024,1,"Last Five Years, The",2014
6900,5486,2883512,1,Chef,2014
6901,5899,3832158,3,Der Kleine Medicus - Geheimnisvolle Mission im Korper,2014
6902,5144,2177771,0,"Monuments Men, The",2014
6903,8119,3717532,2,"Last: Naruto the Movie, The",2014
6904,5510,1587310,3,Maleficent,2014
6905,6642,2593224,3,In the Courtyard,2014
6906,5164,1234721,2,Robocop,2014
6907,5924,4114744,2,Unutursam F&#305;s&#305;lda,2014
6908,6646,2505294,3,Ask Me Anything,2014
6909,7007,3283556,3,Land Ho!,2014
6910,5941,2084970,2,"Imitation Game, The",2014
6911,5535,1571249,3,"Skeleton Twins, The",2014
6912,6668,1724965,3,Innocence,2014
6913,6672,3344922,2,Hungry Hearts,2014
6914,5953,2465140,3,"Single Moms Club, The",2014
6915,5957,3334794,3,About a Girl,2014
6916,7036,2933544,3,5 Flights Up,2014
6917,6690,3395184,0,Spring,2014
6918,5971,2305051,3,Wild,2014
6919,5214,3515892,2,"Pa Boys, The",2014
6920,5218,1418377,1,"I, Frankenstein",2014
6921,6341,3139086,3,Batman: Assault on Arkham,2014
6922,6003,1823664,3,Annie,2014
6923,6007,3612616,3,Mommy,2014
6924,7086,1384925,0,Ardor,2014
6925,6011,2321549,3,"Babadook, The",2014
6926,5608,2103254,3,Tammy,2014
6927,6373,3062976,3,Learning to Drive,2014
6928,6019,1528100,2,Exodus: Gods and Kings,2014
6929,6023,4299406,3,A Noite da Virada,2014
6930,6385,1969062,3,Infinitely Polar Bear,2014
6931,5625,1742334,3,Sabotage,2014
6932,6035,1361318,3,Good People,2014
6933,8333,2183034,1,Earth To Echo,2014
6934,5633,3560546,3,Dead Girls,2014
6935,6053,2737050,3,"Two Days, One NIght",2014
6936,7133,3318220,1,Jongens,2014
6937,5650,2872732,3,Lucy,2014
6938,6416,1552224,3,Outcast,2014
6939,6061,1791681,3,Treehouse,2014
6940,7885,2965466,3,Last Shift,2014
6941,8361,2725962,3,What We Did on Our Holiday,2014
6942,5307,3528906,3,Our RoboCop Remake,2014
6943,8377,2377322,2,Deliver Us From Evil,2014
6944,5680,2800240,3,Qu&#39;est-ce qu&#39;on a fait au Bon Dieu?,2014
6945,5327,3469518,3,Alles Inklusive,2014
6946,5689,2751390,2,Life Of Riley,2014
6947,5693,2369135,1,Need for Speed,2014
6948,6103,2436386,3,Project Almanac,2014
6949,5701,1626146,1,Hector and the Search for Happiness,2014
6950,5705,2333784,0,"Expendables 3, The",2014
6951,5709,2247476,1,When the Game Stands Tall,2014
6952,5351,1843866,3,Captain America: The Winter Soldier,2014
6953,5713,1972571,2,A Most Wanted Man,2014
6954,5717,0458481,1,Sin City: A Dame to Kill For,2014
6955,6124,1684226,1,"Normal Heart, The",2014
6956,5721,2473602,2,Get On Up,2014
6957,5770,0365907,1,A Walk Among the Tombstones,2014
6958,6490,3661798,3,Dohee-ya,2014
6959,6128,3442006,3,Cake,2014
6960,5729,2402157,1,"November Man, The",2014
6961,5733,2870612,3,As Above So Below,2014
6962,6868,4485178,3,Je suis un soldat,2015
6963,6157,2908446,3,Insurgent,2015
6964,6166,2918436,3,"Lazarus Effect, The",2015
6965,7993,4503598,3,Emelie,2015
6966,6530,2710826,3,AfterDeath,2015
6967,7253,3532278,0,brothers of the wind,2015
6968,6186,2820852,3,Furious 7,2015
6969,6190,2210769,3,"Liza, the fox fairy",2015
6970,7270,4153324,3,Tjuvheder,2015
6971,6560,1951266,3,"Hunger Games: Mockingjay - Part 2, The",2015
6972,6926,3577624,2,A Perfect Day,2015
6973,6572,2717822,1,Blackhat,2015
6974,6217,2395427,3,Avengers: Age of Ultron,2015
6975,6588,3076658,2,Creed,2015
6976,7672,3391348,3,"3Tails Movie: A Mermaid Adventure, The",2015
6977,7305,3685622,0,600 millas [600 Miles],2015
6978,6950,3722070,3,"Lady in the Van, The",2015
6979,6229,4145324,3,Bound,2015
6980,6596,1524930,3,Vacation,2015
6981,6601,3850590,3,Krampus,2015
6982,6242,1392190,3,Mad Max: Fury Road,2015
6983,6609,1850457,3,Sisters,2015
6984,7327,3205394,1,Roald Dahl&#39;s Esio Trot,2015
6985,6613,2131532,3,Hidden,2015
6986,6974,3756788,3,Our Little Sister,2015
6987,7335,4145304,3,Unexpected,2015
6988,6260,4265878,3,Dora oder Die sexuellen Neurosen unserer Eltern,2015
6989,6982,3289728,3,Equals,2015
6990,7343,3503460,1,Embers,2015
6991,7347,4291590,0,Evolution,2015
6992,6633,3322364,1,Concussion,2015
6993,6637,2884018,1,Macbeth,2015
6994,6277,4171032,3,World of Tomorrow,2015
6995,6281,2126355,3,San Andreas,2015
6996,6649,3064298,3,Man Up,2015
6997,6297,2493486,1,Last Knights,2015
6998,6661,3478232,3,Mythica: The Darkspore,2015
6999,6667,3717016,3,After the Ball,2015
7000,6671,3569230,3,Legend,2015
7001,7761,3801372,3,"Steps, The",2015
7002,6685,3090670,3,Advantageous,2015
7003,6322,1441953,3,Testament of Youth,2015
7004,8227,1727776,1,Scouts Guide to the Zombie Apocalypse,2015
7005,6340,1340138,0,Terminator Genisys,2015
7006,6717,3993894,3,Queen of Earth,2015
7007,6356,3844362,3,"Overnight, The",2015
7008,6364,3205376,0,Slow West,2015
7009,7089,4005402,3,"Colony, The",2015
7010,6372,2268016,3,Magic Mike XXL,2015
7011,6737,3172532,3,"Diary of a Teenage Girl, The",2015
7012,6376,4895704,3,Next Stop L.A.,2015
7013,6389,2381249,0,Mission: Impossible - Rogue Nation,2015
7014,7116,3296658,1,Hrutar,2015
7015,6757,2461340,3,Till We Meet Again,2015
7016,7862,4731504,3,Dofus - Livre 1: Julith,2015
7017,7494,3700804,2,Already Tomorrow in Hong Kong,2015
7018,6769,4501454,3,"Meddler, The",2015
7019,6410,3623726,3,Ricki and the Flash,2015
7020,7132,4341864,2,La memoria del agua,2015
7021,8352,3899796,3,Sharknado 3: Oh Hell No!,2015
7022,6777,4263482,3,"VVitch: A New-England Folktale, The",2015
7023,6419,3236120,3,I&#39;ll See You in My Dreams,2015
7024,8356,3654680,3,Vampyres,2015
7025,7522,6663788,3,Psychosis,2015
7026,6084,0470752,1,Ex Machina,2015
7027,6449,2742544,3,Until Dawn,2015
7028,7538,3043252,3,Parched,2015
7029,6093,4191054,3,Strange Magic,2015
7030,7922,1365050,0,Beasts of No Nation,2015
7031,6457,4046784,3,Maze Runner: The Scorch Trials,2015
7032,6098,3045616,1,Mortdecai,2015
7033,6472,3316948,1,American Ultra,2015
7034,6836,2057392,3,Eye in the Sky,2015
7035,6489,2118624,3,"Final Girls, The",2015
7036,7219,3422078,3,Avril et le monde truque,2015
7037,6508,1051904,2,Goosebumps,2015
7038,6148,2224026,3,Home,2015
7039,6152,1661199,3,Cinderella,2015
7040,7232,0790770,0,Miles Ahead,2015
7041,6156,4247740,3,"Three Es, The",2015
7042,6521,4498966,3,"Murder Pact, The",2015
7043,6889,2097331,3,Family Fang,2015
7044,8000,3627488,3,Burn Burn Burn,2015
7045,6537,4979652,0,Wo shi zheng ren,2015
7046,6913,2719848,2,Everest,2015
7047,6925,3766394,3,"Hello, My Name Is Doris",2015
7048,6563,2402927,3,Carol,2015
7049,6567,1663202,0,"Revenant, The",2015
7050,6584,3170832,3,Room,2015
7051,6949,3369806,3,Max,2015
7052,6595,2279339,3,Love the Coopers,2015
7053,6237,2935476,3,Far From the Madding Crowd,2015
7054,6961,5105218,3,Halal Love,2015
7055,6969,0787524,0,"Man Who Knew Infinity, The",2015
7056,8079,4085084,0,Maryland,2015
7057,6612,3707106,3,By the Sea,2015
7058,6255,2096673,3,Inside Out,2015
7059,6259,4000768,3,L&#39;antiquaire,2015
7060,6985,1172049,1,Demolition,2015
7061,6628,3460252,3,"Hateful Eight, The",2015
7062,6267,1964418,3,Tomorrowland,2015
7063,6632,2058673,0,Point Break,2015
7064,6271,2639254,3,A Little Chaos,2015
7065,6636,4858280,0,Stitcher,2015
7066,6275,1950135,2,Drunk Wedding,2015
7067,6644,3268668,3,Captive,2015
7068,6284,2848292,3,Pitch Perfect 2,2015
7069,6648,1596363,1,"Big Short, The",2015
7070,6288,2404425,3,Woman in Gold,2015
7071,6292,3195644,3,Insidious: Chapter 3,2015
7072,6296,4466936,3,"Un peu, beaucoup, aveuglement!",2015
7073,6660,4594834,3,Chi-Raq,2015
7074,6300,3058674,1,VANish,2015
7075,6665,1870548,3,This changes everything,2015
7076,6674,3303652,3,A Sort of Homecoming,2015
7077,6316,3877674,1,Maend &amp; hons,2015
7078,6684,1618442,3,"Last Witch Hunter, The",2015
7079,6321,4780834,3,"Reason I Shop Online, The",2015
7080,6692,2321502,0,Uncanny,2015
7081,6330,3430042,0,"Phoenix Project, The",2015
7082,6696,4069042,3,Anna Unbound,2015
7083,6334,3019620,0,Titli,2015
7084,6343,4226388,0,Victoria,2015
7085,7063,3247714,3,Survivor,2015
7086,8259,2358925,2,Unfinished Business,2015
7087,6708,3312830,1,Youth,2015
7088,6712,3715122,3,L&#39;attesa,2015
7089,7072,3544082,3,45 Years,2015
7090,6716,3757648,1,Temp&ecirc;te,2015
7091,6355,3966404,3,Mustang,2015
7092,6359,0478970,2,Ant-Man,2015
7093,7441,5005684,3,Nil Battey Sannata,2015
7094,6367,2120120,1,Pixels,2015
